	base_ID	left_ID	right_ID	triple_ID	answer	answer_log	promptscheme	model	flieds	dataset	sysprompt
10	l00130354	l0050031	l00160112	l0050031l00130354l00160112	ANSWER: POEM_B	['POEM_MAIN:\nman ˈfɛrˌɡlaɪ̯çt ɔʏ̯x mɪt deːn ˈbluːmən,  \nˈtaʊ̯zɛntˌfaʁbɪç, ˈmanɪɡˌfalt,  \nzoː dɛs ˈʃœpfɐs ˈoːdɛm ˈtsaʊ̯bɐt  \naʊ̯f diː ˈfluːrən, ɪn deːn valt.  \n\ndɔx man ʃvaɪ̯ɡt fɔm ˈbøːzən ˈfʁɔstvɪnd,  \nfɔn dɛs ˈtoːdəs ˈkal̩təm naɪ̯d,  \nʊnd man ʃvaɪ̯ɡt, daʊs ˈtaʊ̯zɛnt ˈbluːmən  \nˈʃtɛʁbən ɪn fɛʁˈɡɛsənhaɪ̯t.  \n\no! iːɐ ˈʃøːnən ˈmɛnʃənˌbluːmən,  \nˈtaʊ̯zɛntˌfɛltɪç, ˈtsaʊ̯bɐʁaɪ̯ç,  \njaː, iːɐ ˈɡlaɪ̯xət ɡants dɛn ˈbluːmən —  \nˈaɪ̯nə ˈtʁɛːnə vaɪ̯ hɪç ɔʏ̯ç!  \n\nPOEM_A:\nˈɡʁoːsˌmʏtɐçən ʃpʁɪçt: „das ˈbyːpçən ɪst toːt,  \nɡɔt naːms aʊ̯s dem ˈeːʁdənɡəˌtʏməl,  \nɛs ˈlaɪ̯dɪt hɪˈniːdn nɪç ˈjamɐ ʊnd noːt  \nʊnd ʃpiːlt nuːn mɪt ˈɛŋɡəln ɪm ˈhɪməl.“  \n\ndiː ˈkɪndɐ zɪnd ʃtʊm, bɪs aɪ̯n ˈbʁyːdɐçən fʁaɡt:  \n„ʊnd kɔnt ˈveːdɐ ˈɡeːən nɔx ˈʃpʁɪŋən?“ ...  \n„ziː ˈneːmɛns am ˈhɛnʧən“, vɪʁt ɪm ɡəˈzaːkt,  \n„vɛn ziː ˈdʁoːbən ˈhyːpfən ʊnd ˈzɪŋən.“  \n\nPOEM_B:\nʃtœʁ nɪç dən ˈtʁaʊ̯m dɛʁ ˈkɪndɐ,  \nvɛn ˈaɪ̯nə lʊst ziː hɛʁt͡s;  \niːʁ veː ʃmɛʁt͡s ziː nɪç ˈmɪndɐ,  \nals dɪç dɑs ˈdaɪ̯nə ʃmɛʁt͡s!  \n\nɛs trɛːɡt vɔl ˈmaŋkɐ ˈʔaltə,  \ndɛs hɛʁt͡s lɛŋst nɪç mɛːɐ flaːmt,  \nɪm ˈantlɪts ˈaːl̩tə,  \ndiː aʊs dɛʁ ˈkɪndhaɪ̯t ʃtamt.  \n\nlaɪ̯çt vɛlkt diː ˈbluːm, eɪ̯s ˈaːbɛnt,  \nvaɪl ˈaxtlɔs du vɛʁˈvɪʃt  \ndɛn ˈtʁɔpfən ˈtaʊ, deːɐ ˈlaːbɛnt  \nam ˈmɔʁɡn ziː ɛʁˈfʁɪʃt.  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
11	l00130122	l0040509	l0030243	l0040509l00130122l0030243	ANSWER: POEM_B	['Here are the phonetic transcriptions in the IPA standard for the provided poems:\n\nPOEM_MAIN:\nˈdaɪ ˈaɪ̯ʃˌhaʊ̯ɐ ˈʁiːfn̩: „veːʁ ˈkaʊ̯ft deːn flʏs?  \nviːʁ ˈfyːʁən ɡəˈfɛsəlt ʔɪn dʊʁç diː ˈɡasən!”  \ndeːʁ ˈʃtʁoːmˌɡɔt ˈvaɪ̯ntə: „oː ˈhɛʁbəs muːs!  \nˈvaːʁʊm hap̥ ɪç ˈfʁaɪ̯ɐ mɪç ˈbɪndən ˈlasən!” —  \nbəˈɡlʏkt, veːɐ hiːʁ ɪm bɪlt ɛʁˈmɪs͡t,  \nvɛlʧ ˈhoːəs ɡuːt diː ˈfʁaɪ̯hɛɪt ɪst!\n\nPOEM_A:\ndas vaːʁ deːʁ taːk deːʁ ˈvaɪ̯sən kʁyˈzantəˌmeːn,  \nmiːʁ ˈbaŋktə fast fɔːʁ ˈzaɪ̯nəʁ pʁaxt...  \nʊnt dan, dan kaːmst du miːɐ diː ˈzeːlə ˈneːmən  \nti:f ɪn deːʁ naχt...  \n\nmiːɐ vaːʁ zoː baŋk, ʊnd du kaːmst liːp ʊnd ˈlaɪ̯zə,  \nɪç ˈhatə ɡʁaːd ɪm tʁaʊ̯m an dɪç ɡəˈdaχt.  \ndu kaːmst — ʊnd laɪs viː ˈaɪ̯nə ˈmɛːʁçənˌvaɪ̯zə  \nɛʁˈklaŋ diː naχt...\n\nPOEM_B:\nˈyːbɐ aɪ̯n ɡlʏk, das du ˈflʏçtɪç bəˈzɛsən,  \nˈtʁoːstət ɛˈʁɪnəʁn, ˈtʁoːstət fɛʁˈɡɛsən,  \nˈtʁoːstət diː ˈaləs ˈhaɪ̯lɛndə tsaɪ̯t.  \nˈaːbɐ diː ˈtʁɔɪ̯mɐ, diː niː ˈɛʁʊŋən,  \nniː fɛʁˈɡɛsn̩ ʊnd niː bəˈtsvʊŋn̩,  \nˈnɪmɐ fɛʁˈlɛst dɪç iːɐ ˈzeːnəndəs laɪ̯t.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
12	l00160119	l0090084	l0030052	l0090084l00160119l0030052	ANSWER: POEM_B	"[""POEM_MAIN:\nvɛr lɛst di ˈvɪmpɐ ˈzɪŋkən,  \nals vɛr tsu hɛl das lɪçt?  \ndi ˈzɔnənˌʃtʁaːlən ˈblɪŋkən  \nɪns ˈaʊ̯ɡə deːɐ ˈdeːmuːt nɪçt!  \n\nʔs ʊnt vi zi kaːm, fɛʁˈʃvʊndən  \naɪn ˈʃtʁaɪtbɑʁ ʃt͡ʃɔlt͡s ɡəʃlɛçt,  \nʊnt deːɐ zi hat ɛʁˈfʊndən,  \ndeːɐ vaːʁ deːɐ ˈɛʁstə knɛçt.  \n\nʊnt ˈhaːbən 'ʔaɪnə ˈtuːɡənt  \ndi ˈpfafən zi ɡəˈnant:  \nbaɪm ɡɔt deːɐ ˈdɔʏt͡ʃən ˈjuːɡɛnt —  \nʔɪç hab zi niː ɡəˈkant!\n\nPOEM_A:\nˈʃʁaɪ̯ə. aɪn fpaʊ.  \nɡɛlp ʃvaŋkt das ʁoːɐ.  \nˈɡlɪməndəs ˈʃvaɪɡən fɔn ˈfaʊləm hɔlt.  \nˈflʏstɐɡʁyːn deːɐ mɪˈmoːzən.  \nˈʃlʊmɐndəs ɡɔlt ˈnaktəʁ ˈʁoːzən  \naʊf ˈbʁaʊ̯nəm moːʁ.  \n\nˈʁaʊ̯ʃəndə ˈdɛmɐʁʊŋ ɪn ˈvaɪsən ˈmʊʃələn.  \nˈɡʁanɪt blɪŋkt ˈaɪ̯zənˌɡʁaʊ.  \nmat ɪm ˈzɪlbɐˌfluːk ˈkʁanɪçˌheʁə  \nˈyːbɐ diː ˈʃaʊ̯msaːt ˈʃtaːlkʏləʁ ˈmeːʁə.\n\nPOEM_B:\nhɔʏt zaː ɪç ʊns ˈbaɪ̯də ɪn ˈpaːɡn̩ˌklaɪdɐn.  \nɪn ˈaɪnɛm ˈzʊmɐlɪç ˈblyːʊndən paʁk  \nˈɡɪŋən viːʁ dʊʁx ˈaɪnə ˈlaŋə aˈleː,  \ndiː ˈɡʁyːnə ˈʃtʁɔɪçəʁ dɪç ˈʔyːbɐˌvœlptən.  \nviː ˈhaːtən diː ˈhɛndə aʊf ˈdaɪ̯nəm ˈʁʏkən  \nlaɪ̯çt fɛʁˈʃlʊŋən ʊnt ˈɡɪŋən ˈʃvaɪɡənd  \nʊnt ˈlaŋzaː dʌhɪn.  \n\nʔabɐ vaɪt fɔʊ̯ ʊns ˈɡɪŋən tsvaɪ̯ ˈɡʁoːsə  \nˈʃtʊlt͡sə ˈfraʊən ɪn ˈzaːmtɡəˌvɛndərn  \nˈʁuːɪɡ ʊnt ˈzɪxɐ fɔˈʁan, ʊnd das ˈʁaʊ̯ʃən  \nfɔn ˈiːrən ˈfaləndən ˈʃvɛʁən ˈklaɪdɐn  \nɡap ˈʊnˌzɐn ˈʃʁɪtən das ˈɡlaɪçə maːs."", 'ANSWER: POEM_B']"	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
13	l0030420	l0060056	l00170194	l0060056l0030420l00170194	ANSWER: POEM_A	['POEM_MAIN:\nhɛʁpstlɪxə ˈbuːχən ˈʁeːɡn̩ˌʁaɪf  \nˈlastət deːɐ ˈhɪməl ˈʁɪŋs aɪ̯n ˈʃtʁaɪ̯f  \nfɔn ˈmyːdɐ ˈzɔnə ˈblaŋkˌdʊnstɪɡəm ʃaɪ̯n  \nˈɡɛstɐn mɪt dɪʁ nɔx ˈhɔʏ̯t bɪn ɪç alˈaɪ̯n  \n\nˈhɔlt͡sˌtaʊ̯bən ˈɡʊʁʊn ˈhɛːʁɐʃʁaɪ̯ hɛʁ  \ndʊʁç den ˈzɪlbɐˌflɪmɐndən val̩t fliːkt  \nvɛkt ɪn mɪʁ ˈzeːnzuχt ʃvɛʁ ʃvɛʁ  \ndiː ˈvaɪ̯tab fɔn ˈmaɪ̯nɛm ɡlʏk liːkt  \n\nPOEM_A:\nvɪnd ʊnt ˈvoːɡən ˈʃlaːfən ˈʁuːɪç aɪ̯n  \nvɛn deːɐ ˈaːbɛnt ˈzaɪ̯nə ˈvasɐ kʏlt  \nnʊn ɛʁˈvaχt maɪ̯n ˈʃtʊmɐ tʁaʊ̯m ʊnd fyːlt  \nˈalə ˈzeːlɪkʌɪ̯tən ˈvɛʁdən zaɪ̯n  \n\nɪn das ˈlɛt͡stə ˈblaʊ̯ fɔn ˈfɛʁnəm lɪçt  \nˈbʁaɪ̯tɛt ɛʁ diː ˈfaɪ̯nən ˈʃlaɪ̯ɐ aʊ̯s  \nhɔʁk̟t mɪt ˈzaɪ̯nəm ˈʃaʁfən zɪn hɪˈnaʊ̯s  \nvas diː ˈɡʁoːsə ˈleːbənˌfɛʁnə ʃpʁɪçt  \n\ntiːf fɛʁˈvantə ˈlaʊ̯tə hœʁt ɛʁ nʊn  \ndaː diː ˈʃtɪmən deːʁ bɛˈtøːʁʊŋ ʁuːn  \nʊnd ɛʁˈlaʊ̯ʃt mɪt ˈʊnɛʁˈmɛsn̩ɛm ˈʃtaʊ̯nən  \nvas diː ˈvɛlən fɔn deːɐ ˈtiːfɪ ʁaʊ̯nən  \n\nPOEM_B:\nˈdaɪ̯nə ˈvɔʁtə ˈzaɪ̯ən ˈvaɪ̯zɐ  \ntsuː dɛn ˈnɔʏ̯ən ˈtaːɡən  \ndaː aʊ̯s dem ˈflakɐkˌnɪstɐn ˈjʊŋɐ ˈʁaɪ̯zɐ  \nˈʁoːtə ˈloːdɐˌflamən tsuː dɛs ˈhaɪ̯nəs ˈvɪpfln̩ ˈʃlaːɡən  \n\nˈdaɪ̯nə ˈliːdɐ ˈzaɪ̯ən ˈʁuːfə  \nnaχ dɛn ˈɡœtɐfɛstɛn  \nʃteː ɛɪ̯n ˈheːʁɔlt ˈaʊ̯f deːɐ ˈmaʁmɔʁˌʃtuːfə  \nˈʃɛt͡sə dɛs paˈlastɪs ˈkʏndənd ˈveːnɪç ˈhoːn ˈɡɛstən  ', 'ANSWER: POEM_A']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
14	l0030305	l00160112	l00170003	l00160112l0030305l00170003	ANSWER: POEM_A	['Sure! Here are the phonetic transcriptions in the IPA standard for the provided poems.\n\nPOEM_MAIN:\nɪç ˈhøːʁtə deːn vɪnd dʊʁç diː ˈaɪçn̩kʁoːnən ˈʃtʁaɪçən.  \nmaɪn hɛʁts vaːʁ kyːl viː diː ˈtaɪçə ˈmaɪnɐ ˈhaɪmat.  \ndiː ˈvaɪsən ˈvɔlkən ˈyːbɐ deːn ˈɡʁyːnən ˈhyːɡln̩!  \ndan kaːm diː ˈʃvalbə, diː ˈʃvalbə ˈyːbɐs ˈmeːʁ.  \n\naɪn haʊs... nuːʁ deːʁ ˈɡʁɪlə ˈʃtɪmə klaŋ  \nɪn diː ˈʃtɪlən bəˈʁaɪçə.  \nˈmançmal ˈaɪnəs ˈmɛːtçən̩s ˈkyːlə zaŋ,  \ndeːʁ ˈvɛlənˌɡlaɪçə.  \nʊnd aɪn kɪnd, aɪn ˈknaːbə laːk ˈtaːɡəlɑŋ  \nam ˈtsɪtɐndən ˈtaɪçə.  \n\nPOEM_A:\nʃtøːɐ nɪçt deːn tʁaʊm deːɐ ˈkɪndɐ,  \nvɛn ˈaɪnə lʊst ziː hɛʁts;  \niːɐ veː ˈʃmɛʁt͡st ziː nɪçt ˈmɪndɐ,  \nals dɪç das ˈdaɪnə ˈʃmɛʁt͡st!  \n\nɛs trɛːk vɔl ˈmaŋkɐ ˈʔal.tə,  \ndɛs hɛʁts lɛŋst nɪçt mɛːʁ flamt,  \nɪm ˈʔantlɪts ˈaːlfətə,  \ndiː aʊs deːʁ ˈkɪndhaɪt ʃtamt.  \n\nlaɪçt vɛlk diː blum, eːs ˈaːbənt,  \nvaɪl ˈaχtlɔs du fɛʁˈvɪʃt  \ndeːn ˈtʁɔpfən taʊ, deːɐ ˈlaːbɛnt  \nam ˈmɔʁɡn ziː ɛʁˈfʁɪʃt.  \n\nPOEM_B:\nvɛn ˈdʁoːbən du bɪst, deːɐ ˈal.ləs ˈleːbən du  \nˈdʁʊːχˈbluːtən lɛs̩t daɪn ˈalɛmˌpʰɪndɛndəs hɛʁts,  \nlaːs es ɡəˈnuːk deːʁ kvaːl zaɪn, ˈhaɪlɪɡɐ ɡɔt:  \nnɪm ziː miːɐ nɪçt!  \n\ndiː du ɡəˈʃaːfən, ˈyːbɐˌal dɪç tsuː zeːn,  \ndɪç tsuː ˈfʏlən, voː ziː nuːʁ jeː ɡəˈfyːlt,  \ndɪç tsuː ˈleːbən, ˈjeːdn̩ ɡəˈdɑŋkən fɔl  \nˈfʁɔɪdɪɡɐ ˈɡyːtə —  \n\nɪç bɪn aɪn mɛnʃ, ʊnd ˈmaɪnə kʁaft vɪʁt mat:  \nnɪm du aʊχ mɪç, fɛʁˈɡœnst du ɛs miːɐ nɪçt mɛːʁ,  \nɪn ˈiːʁɐ ˈzeːlə ˈʁuːɪɡəm ɡʁʊnd baɪ diːʁ,  \nˈfaːtɐ tsuː ˈvaɪlən.  ', 'ANSWER: POEM_A']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
15	l00180035	l0030184	l00180166	l0030184l00180035l00180166	ANSWER: POEM_B	['POEM_MAIN:\nˈɪç ˈʁuːə; ˈhɛlə ˈvɔlkən fliːn,  \nmaɪn hɛʁts ʁaʊʃt viː daːs ˈvaɪtə fɛlt.  \nˈflyːɡəl ˈlɔ͜ʏçtn̩ —  \nʊnt ˈyːbɐ diː ˈvɔlkən ˈʃtaɪɡt aɪn liːt:  \naɪnst ˈbʁaʊxst duː ˈkaɪnən ˈmɛnʃən mɛːʁ,  \nduː hɛʁts deːʁ vɛlt! —\n\nPOEM_A:\nduː mɪt deːʁ ˈʃtɪʁnə ˈfɔlɐ lɪçt,  \nduː mɪt deːn ˈvʊndɐˌbaʁən  \nˈbʁaʊ̯naʊ̯ɡn̩ ʊnt deːn ˈzaɪdn̩ə ˈhaːʁn,  \nɪç ˈkɛnə dɪç! duː ˈaːbɐ kɛnʏst mɪç nɪçt.  \n\nduː mɪt deːm ˈklaːʁən ˈaŋəˌzɪçt,  \nduː ˈtsaʁtə mɪt ˈdaɪnən ˈlaɪzən,  \nˈfʁɛmdlɛndɪʃən, ˈzyːsən ˈliːdɐˌvaɪzən,  \nɪç ˈliːbədɪç! duː ˈaːbɐ kɛnʏst mɪç nɪçt.  \n\nPOEM_B:\nʊnt ˈɪmɐ ˈfʁɛm dəʁ zɪnd mɪʁ taːk ʊnt ˈʁɔɪ̯mɘ...  \n\nvas veːt ʊm mɪç? man zagt: aɪn ˈmɛnʃənˌvɔʁt.  \nvas ˈʁaʊʃt ʊm mɪç? man zagt: diː ˈʔaltn̩ ˈbɔʏmə,  \ndiː ˈʁaʊʃən nɔx aʊs ˈmaɪnə ˈkɪndhaɪt fɔʁt.  \nʊnd ˈɡɛʁtn̩ ʃteːn ɪm ˈaːbntlɪçən lant,  \niːɐ ˈʃaltən ɡʁyːst mɪç kyːl ʊnd ˈaltbəˈkant.  \nɪç ˈaːbɐ ˈvandʁə ˈdʊŋkəl fɔʁt, ɪm ˈɪnɐrn  \naɪn ˈʊˌʁalt ˈʃatənˌbɪlt, das ˈlaɪ zə vaɪnt.  \ndiː nɛn ɪç ˈmʊtəʁ, ˈdiːzn nɛn ɪç fʁɔʏnt  \nʊnd ˈlɛçlə tiːf ʊnd kan mɪç nɪçt ʔeɪʁnɐn.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
16	l0080132	l0040505	l00130457	l0040505l0080132l00130457	ANSWER: POEM_B	['POEM_MAIN:\nʃaʊ̯ an diː vɛlt, an ˈvʊndɐn raɪ̯ç,  \nʊnt ˈalə nʊʁ zɪç ˈzɛlbɐ ɡlaɪ̯ç,  \nɛs mœçt ɪm ˈvaɪ̯tən ˈzɔnənʃaɪ̯n  \nkaɪ̯n blat nɔx ˈblyːtçən ˈandɐʁ zaɪ̯n;  \n\ndɔx maɪ̯n triˈʊmf ʊnt ˈjaʊ̯xən ɪst,  \ndas du nɪçt ˈaɪ̯nə ˈandʁə bɪst,  \ndas ɪç, du ˈliːbə ˈɡɔtəsˌɡaːbə,  \naʊ̯s ˈaləʁ vɛlt dɪç ˈfʊndən ˈhaːbɐ.  \n\nPOEM_A:\nʊm das ˈɡraʊ̯ə ˈʃlɔs  \nblyːt ɪn ˈvaɪ̯səm ˈʃvaɪ̯ɡən  \naɪ̯n ˈliːliənˌɡaʁtn.  \nɪn das ˈaːbɛndʁoːt,  \nˈlaɪ̯zə,  \nˈjeːdn taːk,  \nˈøfnət zɪç aɪ̯n ˈklainəs ˈtʊʁmfɛnstɐ.  \nvɛn das ˈlɛt͡stə ˈpuʁpuʁvœlkʧən fɛʁˈblaʊ̯t ɪst,  \nˈlaʊ̯tlɔs,  \nʃliːts ɪs zɪç ˈviːdɐ.  \n\nPOEM_B:\nɛs zɔl aɪ̯n ˈɡɔtəsˌhaʊs  \ndiː ˈhoːə kʊnst ʊns zaɪ̯n:  \nɡəˈʁaɪ̯nɪt tʁɛt haʁaʊs  \nvɛʁ ˈzʏndɪç ɡɪŋ hɪˈnaɪn.  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
17	l00200278	l0080132	l0020167	l0080132l00200278l0020167	ANSWER: POEM_B	['Here are the IPA transcriptions for the provided poems:\n\nPOEM_MAIN:\nˈzeːnˌzʊxt, ʔaʊf deːn ˈkniːən  \nˈʃaʊ̯əst duː ˈhɪməlˌvɛʁts —  \nˈaɪ̯n̩tsəlne ˈvɔlkn ˈtsiːən,  \nˈkɔmən ʊnt ʔɛntˈfliːən,  \nˈeːvɪk hɔft das hɛʁts.  \n\nˈliːbə — ˈhɪmlɪʃ ˈvalən  \nˈɡɔldənə ˈjuːɡnt͡sˌaɪ̯t —  \nˈaɪ̯n̩tsəlne ˈʃtʁaːlən ˈfalən  \nviː dʊʁχ ˈpfaɪ̯ləʁˌhalən  \nɪn das ˈleːbən vaɪ̯t.  \n\nˈaɪ̯nzaːm ɪn ˈʔaltn ˈtaːɡn  \nˈlɛːçəlt ɛˈʁɪnɛʁʊŋ;  \nˈaɪ̯n̩tsəlne ˈvɛlən ˈʃlaːɡn,  \nˈʁaʊ̯ʃən hɛˈʁaʊ̯f viː ˈzaːɡn:  \nhɛʁts, aʊχ duː vaʁst jʊŋ! —   \n\nPOEM_A:\nʃaʊ̯ ʔan diː vɛlt, ʔan ˈvʊndɐn ˈʁaɪ̯ç,  \nʊnt ˈalə nʊʁ zɪç ˈzɛlbɐ ɡlaɪ̯ç,  \nɛs mœçt ʔɪm ˈvaɪ̯tn ˈzɔnənˌʃaɪ̯n  \nkaɪ̯n blɑt nɔχ ˈblyːtçən ˈandəs zaɪ̯n;  \n\ndɔχ maɪ̯n triˈʊmf ʊnt ˈjaʊ̯ksən ɪst,  \ndas du nɪçt ˈaɪ̯nə ˈʔandʁə bɪst,  \ndas ɪç, duː ˈliːbə ˈɡɔtəsˌɡaːbə,  \naʊs ˈalə ʊnt ˈvɛlt dɪç ˈfʊndən ˈhaːbɛ.  \n\nPOEM_B:\nals mɪç daɪ̯n blɪk baɪ̯m ˈʃaɪ̯dən tʁaf,  \naɪ̯n ˈlɛːçl̩n, das ɪn ʃmɛʁts tsɛʁˈflɔsən,  \nda vaʁts, als ʔɔb tsuː ˈeːvɪɡɛm ʃlaːf  \ndiː ˈmyːdən ˈliːdɐ mɪʁ zɪx ˈʃlɔsən.  \n\nnɔχ bɪn ɪç ˈviːdɐ nɪçt ɛʁˈvaχt,  \nmɪt diːʁ ɛʁst vɪʁd deː taːɡ ɛʁˈʃaɪ̯nən,  \naɪ̯n tʁaʊ̯m ɛʁˈhɛlt nʊʁ ˈmaɪ̯nə naχt:  \ndaɪ̯n ˈaʊ̯ɡə zeː ɪç ˈlɛːçl̩nd ˈvaɪ̯nən.  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
18	l00130383	l00130059	l00200186	l00130059l00130383l00200186	ANSWER: POEM_B	['Certainly! Here are the phonetic transcriptions in the IPA standard for the three poems provided:\n\nPOEM_MAIN:\ndas vɪɐ̯ zoː ˈʃpʁøːdə ɔft ʊnt haʁt,  \nkaʁk, ˈoːnə ˈfʁaɪəs ˈʃtʁeːbən? —  \nviːɐ̯ zɪnd nuːn ˈaɪ̯mal ˈdɔʏt͡ʃɐ ˈaʁt,  \nʊnd dɔʏtʃ ɪst ˈʊnzɐ ˈleːbən.  \n\ndiː ˈaɪ̯xə ʃteːt — ɛs blaɪpt daˈbaɪ —  \nbalt ˈvɪntəʁnaχt-ʊmˈfaŋən,  \nbalt ziːst du ziː ɪm ˈjʊŋən maɪ,  \nɪm ʃmʊk dɛs ˈfʁyːlɪŋs ˈpʁaŋən.  \n\nvɪl diːɐ̯ ˈzaχə nɪçt tsuː zɪn,  \nzoː mɛʁk diːʁ das, hɛʁ ˈvɛtɐ:  \nɛs hat aɪ̯n baʊm, deːɐ̯ ˈɪmɐ ɡʁyːn,  \naʊχ ˈɪmɐ ˈfaʊlə ˈblɛtɐ.  \n\nPOEM_A:\ndeːɐ̯ ˈʃtɑːtsdiːnst ɪst aɪ̯n ˈbɛʁɡanˌʃtaɪ̯ɡən;  \ndiː ˈhøːʁɐ ʃteːn, hɛˈʁap zɪç ˈnaɪ̯ɡən  \ntsʊm ˈʃvɛçʁn, ʊnd ziː tsin mɪt ˈkʁaft  \nˈaʊ̯fˌvɛʁts diː ˈɡanʃə ˈvɛtɐʃaft.  \n\nPOEM_B:\nˈzɔʁɡn̩ˌfɔlə, ˈvɛtɐʃvyːlə  \nˈmɛːtçənˌʃtɪʁnə, ɡeːʁ tsuː ʁu!  \nˈliːblɪç veːt dɛs ˈaːbən̩s ˈkyːlə,  \nˈvɛʁdə kyːl aʊχ du!  \nˈtʁɔɪ̯mə, das deːɐ̯ haʊχ deʁ naχt  \ndiːʁ aɪ̯n ˈpalˌmɛnblaʔt bʁaχt,  \nɡeː tsuː ʁu!  \n\nlaːs daɪ̯n ˈhaŋən, laːs daɪ̯n ˈbaŋən  \nˈɪʁʁɛnd ˈaʊ̯ɡə, ʃliːs diç tsu!  \nziːh, deːɐ̯ taːk ɪst ˈʃlaːfən ˈɡaŋən,  \nˈʃlaːfən ɡeː aʊχ du!  \naχ, das zyːs ɛʁˈleːptə ɡlʏk  \nˈʃpiːɡəlt diːʁ deːɐ̯ ˈtʁaʊm tsʊˈrʊk,  \nɡeː tsuː ʁu!  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
19	l0010218	l00130378	l0080311	l00130378l0010218l0080311	ANSWER: POEM_B	['POEM_MAIN:\nviː ɪst das ˈleːbən ˈbɪtəʁ aʁm!  \nfyːʁ zoː fiːl ˈliːbə, zoː fiːl haʁm,  \nfyːʁ zoː fiːl ˈjaːʁə, tʁyːp fɛʁˈbʁaxt,  \nfyːʁ zoː fiːl ˈnɛçtə, ʃveːʁ ˈdʊʁxˌvaxt;  \naɪ̯n ɡʁuːs aʊs ˈtʁeːnən laɪ̯s ʊnt mat,  \naɪ̯n dʁʊk deʁ hɑnd, aɪ̯n ˈʁoːzənˌblat.  \n\nʊnt dɔχ — di ˈvɛlə ˈʃvɪlt ʊnt tʁaɪ̯pt;  \nveːʁ aːnt, vas kɔmt? veːʁ vaɪs, vas blaɪpt?  \nɔp miːʁ nɪçt naː deː daːk ɡəˈʁʏkt,  \nan ˈvɛlʧɛm mɪç aˈlaɪ̯n bɛˈɡlʏkt  \ndi ˈvɛlkə ˈʁoːzə tiːf ɪm ʃʁaɪn  \nʊnt ˈjeːnɐ ˈtʁeːnən ˈviːdɐˌʃaɪn!\n\nPOEM_A:\nɪm ˈʁaʊ̯ʃə ziːt man ˈzɔnənˌklaʁ,  \ndaːs ˈnʏçtɐn man fɛʁˈblɛndət vaʁ;  \nʊnt ˈnʏçtɐn dʁaʊ̯f — oː ˈʃlɪmɐ taʊ̯ʃ! —  \ndaːs man fɛʁˈblɛndət vaʁ ɪm ˈʁaʊ̯ʃ.  \n\nPOEM_B:\nvɪl das ˈʃɪkʃtal haʁt dɪç ˈpflʏɡən,  \nnɪçt bloːs ˈfʊʁxən ˈdaɪ̯nən ˈtsyːɡən,  \nˈfʊʁxən ˈdʁʊkən ɪn daɪ̯n hɛʁts:  \nnɪm ɛs als ˈnoːtˌvɛndɪçkaɪ̯tən,  \ndiːʁ di ˈzeːlə tsuː bɛʁaɪ̯tən,  \ndɛn am ˈtiːpfən fʊʁʧt deʁ mʃɛʁs.  \n\nˈlɛʁnə nuːʁ deːn mʃɛʁs bəˈɡʁaɪ̯fən!  \nˈnɪmɐ vɪʁd diː ˈɛʁntə ˈʁaɪ̯fən,  \nvɛn nɪçt tiːpf das ˈzaːtkɔʁn fɛlt.  \nˈhɪməlstaʊ̯ mʊs ɛs dan ˈfɔʏ̯çtən;  \nvɛn dɪç ˈtʁɛːnən niː ˈɛʁˌvaɪ̯çtən,  \nvaːɾ daɪn hɛʁts nɪçt vɔlˈbɛʃtɛlt.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
